seed,difficulty_gap,budget_frac,method,mean_irr,std_irr,b_rho,selected_w
4,5.0,0.3,recency,0.1511105190760742,0.041516845783885016,0.8720126823467116,-1.5
4,5.0,0.3,topk,0.055557104809057054,0.019571049605081343,0.8720126823467116,-1.5
4,5.0,0.3,fisher,0.15227769405707386,0.04463379734820976,0.8720126823467116,-1.5
4,5.0,0.3,adirt,0.14864636983920043,0.04814970015471336,0.8720126823467116,-1.5
4,5.0,0.5,uniform,0.16856700726829982,0.053252358048176,0.8720126823467116,-1.5
4,5.0,0.5,recency,0.16399911625096938,0.0417447215530648,0.8720126823467116,-1.5
4,5.0,0.5,topk,0.0886447233368747,0.02814007530288171,0.8720126823467116,-1.5
4,5.0,0.5,fisher,0.1630244386910323,0.04943095884945744,0.8720126823467116,-1.5
4,5.0,0.5,adirt,0.16194888334791332,0.04820863214260809,0.8720126823467116,-1.5
4,5.0,0.7,uniform,0.17477999536810507,0.050933925892939554,0.8720126823467116,-1.5
4,5.0,0.7,recency,0.17074194856985722,0.04594136519340863,0.8720126823467116,-1.5
4,5.0,0.7,topk,0.12637436130041882,0.03644791457999686,0.8720126823467116,-1.5
4,5.0,0.7,fisher,0.1689423874808217,0.051850309695333566,0.8720126823467116,-1.5
4,5.0,0.7,adirt,0.16886724714809048,0.04763981565772423,0.8720126823467116,-1.5
